Purchase Order ID,Purchase Order Date,Location ID,Location Name,Delivery Date,Purchase Order Number,Reference#,Purchase Order Status,Vendor Name,Is Inclusive Tax,TotalQuantityOrdered,BalanceQuantityBilled,Currency Code,Exchange Rate,Template Name,Reference No,Delivery Instructions,Terms & Conditions,Shipment preference,Expected Arrival Date,Account,Item Price,Item Name,Product ID,SKU,UPC,MPN,EAN,ISBN,Item Desc,QuantityOrdered,QuantityCancelled,QuantityReceived,QuantityBilled,Usage unit,Line Item Location Name,Tax ID,Item Tax,Item Tax %,Item Tax Amount,Item Tax Type,Item Total,Total,Adjustment,Adjustment Description,Discount Type,Is Discount Before Tax,Entity Discount Percent,Entity Discount Amount,Discount,Discount Amount,Discount Account,Payment Terms,Payment Terms Label,Attention,Address,City,State,Country,Code,Phone,Deliver To Customer,Recipient Address,Recipient City,Recipient State,Recipient Country,Recipient Postal Code,Recipient Phone,Submitted By,Approved By,Submitted Date,Approved Date,CF.Reason for Purchase,CF.Reason For Reject,CF.Requestor,CF.Purchase Trigger Close
4602503000017822245,2025-09-11,4602503000009244225,Head Office,2025-09-25,PO-1528,CANCEL,Draft,Purchase Trigger,false,45.000000,45.000000,MYR,1.000000000000,PO-Standard,CANCEL,,,,,Inventory Asset,529.86,"Summer Solar Collector, CX BlACk, ZnAl",4602503000000447317,COMP-008035,,,,,,30.00,0.00,0.00,0.00,pcs,Head Office,,,,,,15895.80,32642.40,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,Water Hippos Sdn Bhd (PO-00592),,Cham / WH,False
4602503000017831024,2025-09-11,4602503000009244225,Head Office,,PO-1529,PT (PO-1527),Billed,Helukabel Malaysia Sdn Bhd,false,2000.000000,0.000000,MYR,1.000000000000,PO-Standard,PT (PO-1527),,,,,Inventory Asset,2.28,DC CABLE - Fireproof 1C x 4mm^2 (1000 meters / Drum) Black,4602503000002163703,T-453,,,,,"HELUKABEL SOLARFLEX-X H1Z2Z2-K 1 X 4 MM2 PV WIRE,EN50618 IEC62930
(BLACK)",2000.00,0.00,2000.00,2000.00,M,Head Office,,,,,,4560.00,4560.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,LC at Sight,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,PV Installation and SWH Installation ,,Cham,False
4602503000017843001,2025-09-12,4602503000009244225,Head Office,,PO-1530,,Issued,Purchase Trigger,false,1.000000,1.000000,MYR,1.000000000000,PO-Standard,,,,,,Inventory Asset,0.00,AC/DC Clamp meter UT219PV,4602503000017619002,UT219PV,,,,,,1.00,0.00,0.00,0.00,,Head Office,,,,,,0.00,0.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,Warranty,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,"Clamp meter broken , and safety hand glove wear out. ",,Yee Xiang,False
4602503000017844001,2025-09-12,4602503000009244225,Head Office,2025-09-18,PO-1531,,Issued,Purchase Trigger,false,1000.000000,1000.000000,MYR,1.000000000000,PO-Standard,,,,,,Inventory Asset,0.00,Self tapping screw 1'5 inch,4602503000002163766,T-460,,,,,,1000.00,0.00,0.00,0.00,Each,Head Office,,,,,,0.00,0.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,For PV and Solar Installation,,Cham,False
4602503000017844016,2025-09-12,4602503000009244225,Head Office,2025-09-12,PO-1532,,Billed,WATER CARE INDUSTRIES SDN BHD,false,25.000000,0.000000,MYR,1.000000000000,PO-Standard,,,,,,Finished Goods,12.50,"PIPE – PVC, CLASS D, 1/2” X L6000MM",4602503000017817156,RAWM-000151,,,,,,3.00,0.00,3.00,3.00,Unit,Head Office,,,,,,37.50,63.10,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,Water Hippos Sdn Bhd (PO-00593),,Cham/WH,False
4602503000017844016,2025-09-12,4602503000009244225,Head Office,2025-09-12,PO-1532,,Billed,WATER CARE INDUSTRIES SDN BHD,false,25.000000,0.000000,MYR,1.000000000000,PO-Standard,,,,,,Finished Goods,1.30,"ELBOW – PVC, 15MM",4602503000017817139,RAWM-000153,,,,,,12.00,0.00,12.00,12.00,Unit,Head Office,,,,,,15.60,63.10,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,Water Hippos Sdn Bhd (PO-00593),,Cham/WH,False
4602503000017844016,2025-09-12,4602503000009244225,Head Office,2025-09-12,PO-1532,,Billed,WATER CARE INDUSTRIES SDN BHD,false,25.000000,0.000000,MYR,1.000000000000,PO-Standard,,,,,,Finished Goods,1.00,"TEE – PVC, 1/2”",4602503000017817122,RAWM-000152,,,,,,10.00,0.00,10.00,10.00,Unit,Head Office,,,,,,10.00,63.10,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,Water Hippos Sdn Bhd (PO-00593),,Cham/WH,False
4602503000017844035,2025-09-12,4602503000009244225,Head Office,2025-09-12,PO-1535,,Billed,Water Hippos Sdn Bhd,false,2.000000,0.000000,MYR,1.000000000000,PO-Standard,,,,,,Inventory Asset,374.31,MERU MP55 HWM CEV,4602503000016962058,COMP-006486,,,,,Serial No. 1182376,1.00,0.00,1.00,1.00,null,Head Office,,,,,,374.31,394.96,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,"Mr. Tan Rien (QTS-004075)
Pontian, Johor",,Cham/Olivia,False
4602503000017844035,2025-09-12,4602503000009244225,Head Office,2025-09-12,PO-1535,,Billed,Water Hippos Sdn Bhd,false,2.000000,0.000000,MYR,1.000000000000,PO-Standard,,,,,,Inventory Asset,20.65,"CARTON MERU, 55L/12G, T480MM X W480MM X L710MM",4602503000000451026,PKG-000023,,,,,,1.00,0.00,1.00,1.00,Each,Head Office,,,,,,20.65,394.96,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,"Mr. Tan Rien (QTS-004075)
Pontian, Johor",,Cham/Olivia,False
4602503000017845141,2025-09-12,4602503000009244225,Head Office,,PO-1534,,Issued,USAHA SAMA ENTERPRISE,false,3.000000,3.000000,MYR,1.000000000000,PO-Standard,,,,,,Finished Goods,950.00,Transportation Charge,4602503000012969213,Transport,,,,,"Penang Office
Vendor: Usaha Sama
Lorry Size: 3 tonne
Delivery Date: 19th Sept 2025
Destination: 
19-G, Jalan Vervea 12,
Aspen Vision City, Bandar Cassia, 14110 Batu Kawan, Pulau Pinang


",1.00,0.00,0.00,0.00,Each,Head Office,,,,,,950.00,4550.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,Warranty,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,"SSS outstation transportation:
1. Penang Branch
2. Johor Site",,Wei Xiang,False
4602503000017845141,2025-09-12,4602503000009244225,Head Office,,PO-1534,,Issued,USAHA SAMA ENTERPRISE,false,3.000000,3.000000,MYR,1.000000000000,PO-Standard,,,,,,Finished Goods,1800.00,Transportation Charge,4602503000012969213,Transport,,,,,"Project Tong Tor, Johor (PD-000005)
Vendor: Usaha Sama
Lorry Size: 15tonne with 32ft
Delivery Date:
1st Trip: 20th Sept 2025
2nd Trip: 23rd Sept 2025
Destination: 
Di atas Lot PTD 96939 H.S. (D) 77886 (Sebahagian Lot Asal PTD 93173H.S (D) 75250, Taman Tasik Indah Taman Kluang Indah, 86000, Kluang Johor, Kluang 86000 Johor, Malaysia
",2.00,0.00,0.00,0.00,Each,Head Office,,,,,,3600.00,4550.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,Warranty,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,"SSS outstation transportation:
1. Penang Branch
2. Johor Site",,Wei Xiang,False
4602503000017845340,2025-09-17,4602503000009244225,Head Office,2025-09-17,PO-1540,'-,Draft,Purchase Trigger,false,542.000000,542.000000,MYR,1.000000000000,PO-Standard,'-,,,,,Inventory Asset,0.00,Hydraulic Clamp 25mm2 - 95mm2,4602503000017843094,HC95MM2,,,,,,2.00,0.00,0.00,0.00,Unit,Head Office,,,,,,0.00,0.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,FOR SELCO + BATTERY INSTALLATION,,FATIN,False
4602503000017845340,2025-09-17,4602503000009244225,Head Office,2025-09-17,PO-1540,'-,Draft,Purchase Trigger,false,542.000000,542.000000,MYR,1.000000000000,PO-Standard,'-,,,,,Finished Goods,0.00,DC Wire 95mm2 450/750V Copper,4602503000017843111,DCWIRE450/750V,,,,,RED COLOR - FOR BATTERY CABLE,100.00,0.00,0.00,0.00,Unit,Head Office,,,,,,0.00,0.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,FOR SELCO + BATTERY INSTALLATION,,FATIN,False
4602503000017845340,2025-09-17,4602503000009244225,Head Office,2025-09-17,PO-1540,'-,Draft,Purchase Trigger,false,542.000000,542.000000,MYR,1.000000000000,PO-Standard,'-,,,,,Finished Goods,0.00,DC Wire 95mm2 450/750V Copper,4602503000017843111,DCWIRE450/750V,,,,,BLACK - FOR BATTERY CABLE,100.00,0.00,0.00,0.00,Unit,Head Office,,,,,,0.00,0.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,FOR SELCO + BATTERY INSTALLATION,,FATIN,False
4602503000017845340,2025-09-17,4602503000009244225,Head Office,2025-09-17,PO-1540,'-,Draft,Purchase Trigger,false,542.000000,542.000000,MYR,1.000000000000,PO-Standard,'-,,,,,Finished Goods,0.00,DC Wire 4AWG 600V 105deg Copper,4602503000017843128,DCWIRE600V,,,,,RED COLOR - FOR BATTERY CABLE,100.00,0.00,0.00,0.00,Unit,Head Office,,,,,,0.00,0.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,FOR SELCO + BATTERY INSTALLATION,,FATIN,False
4602503000017845340,2025-09-17,4602503000009244225,Head Office,2025-09-17,PO-1540,'-,Draft,Purchase Trigger,false,542.000000,542.000000,MYR,1.000000000000,PO-Standard,'-,,,,,Finished Goods,0.00,DC Wire 4AWG 600V 105deg Copper,4602503000017843128,DCWIRE600V,,,,,BLACK COLOR - FOR BATTERY CABLE,100.00,0.00,0.00,0.00,Unit,Head Office,,,,,,0.00,0.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,FOR SELCO + BATTERY INSTALLATION,,FATIN,False
4602503000017845340,2025-09-17,4602503000009244225,Head Office,2025-09-17,PO-1540,'-,Draft,Purchase Trigger,false,542.000000,542.000000,MYR,1.000000000000,PO-Standard,'-,,,,,Finished Goods,0.00,RJ45 Connector,4602503000017843145,RJ45 Connector,,,,,,20.00,0.00,0.00,0.00,Unit,Head Office,,,,,,0.00,0.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,FOR SELCO + BATTERY INSTALLATION,,FATIN,False
4602503000017845340,2025-09-17,4602503000009244225,Head Office,2025-09-17,PO-1540,'-,Draft,Purchase Trigger,false,542.000000,542.000000,MYR,1.000000000000,PO-Standard,'-,,,,,Cost of Goods Sold,0.00,RS485 COMMUNICATION CABLE,4602503000016928019,RS485,,,,,24AWG (5 INPUT),100.00,0.00,0.00,0.00,meter,Head Office,,,,,,0.00,0.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,FOR SELCO + BATTERY INSTALLATION,,FATIN,False
4602503000017845340,2025-09-17,4602503000009244225,Head Office,2025-09-17,PO-1540,'-,Draft,Purchase Trigger,false,542.000000,542.000000,MYR,1.000000000000,PO-Standard,'-,,,,,Finished Goods,0.00,DC Breaker 320A/63V,4602503000017843179,DCBREAKER320A/63V,,,,,,5.00,0.00,0.00,0.00,Unit,Head Office,,,,,,0.00,0.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,FOR SELCO + BATTERY INSTALLATION,,FATIN,False
4602503000017845340,2025-09-17,4602503000009244225,Head Office,2025-09-17,PO-1540,'-,Draft,Purchase Trigger,false,542.000000,542.000000,MYR,1.000000000000,PO-Standard,'-,,,,,Finished Goods,0.00,Consumer Box 1 Rows 17 Ways,4602503000017843213,TC1990,,,,,,5.00,0.00,0.00,0.00,Unit,Head Office,,,,,,0.00,0.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,FOR SELCO + BATTERY INSTALLATION,,FATIN,False
4602503000017845340,2025-09-17,4602503000009244225,Head Office,2025-09-17,PO-1540,'-,Draft,Purchase Trigger,false,542.000000,542.000000,MYR,1.000000000000,PO-Standard,'-,,,,,Finished Goods,0.00,Circuit Breaker 30mA/63A 4P RCD Type A,4602503000017843230,30mA/63A 4P,,,,,,5.00,0.00,0.00,0.00,Unit,Head Office,,,,,,0.00,0.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,FOR SELCO + BATTERY INSTALLATION,,FATIN,False
4602503000017845340,2025-09-17,4602503000009244225,Head Office,2025-09-17,PO-1540,'-,Draft,Purchase Trigger,false,542.000000,542.000000,MYR,1.000000000000,PO-Standard,'-,,,,,Finished Goods,0.00,Circuit Breaker 300mA / 63A 4P RCD Type A,4602503000017843247,300mA/63A 4P,,,,,,5.00,0.00,0.00,0.00,Unit,Head Office,,,,,,0.00,0.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,FOR SELCO + BATTERY INSTALLATION,,FATIN,False
4602503000017847022,2025-09-12,4602503000009244225,Head Office,,PO-1533,,Billed,Xian Yik Hardware Sdn Bhd,false,1.000000,0.000000,MYR,1.000000000000,PO-Standard,,,,,,Inventory Asset,35.50,Self tapping screw 1'5 inch,4602503000002163766,T-460,,,,,"4mmx38

1pack 1000pcs",1.00,0.00,1.00,1.00,Each,Head Office,,,,,,35.50,35.50,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,Due on receipt,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,For PV and Solar Installation,,Cham,False
4602503000017850001,2025-09-12,4602503000009244225,Head Office,2025-09-30,PO-1536,,Billed,WATER CARE INDUSTRIES SDN BHD,false,2.000000,0.000000,MYR,1.000000000000,PO-Standard,,litres unit.,,,,Inventory Asset,119.00,"Pressure TeMPerature Valve 700KPA, 1/2""",4602503000000097665,PART-000050,,,,,,1.00,0.00,1.00,1.00,Each,Head Office,,,,,,119.00,119.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,Prezedant-TCLIAN Bungalow,,Wong ML ,False
4602503000017850001,2025-09-12,4602503000009244225,Head Office,2025-09-30,PO-1536,,Billed,WATER CARE INDUSTRIES SDN BHD,false,2.000000,0.000000,MYR,1.000000000000,PO-Standard,,litres unit.,,,,Finished Goods,0.00,"MP400 - OD560MM, OC[EG, 1.5MM], IT[SS304, 2.0MM] (VFM, 1H)",4602503000017847314,COMP-008976,,,,,"REMARK: Mounting: Vertical Standing Model
SPECIAL INSTRUCTION: Kindly use MERU with diameter 560mm for this 400 ",1.00,0.00,1.00,1.00,Unit,Head Office,,,,,,0.00,119.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,Prezedant-TCLIAN Bungalow,,Wong ML ,False
4602503000017856085,2025-09-17,4602503000009244225,Head Office,2025-09-19,PO-1537,,Issued,Purchase Trigger,false,205.000000,205.000000,MYR,1.000000000000,PO-Standard,,,,,,Inventory Asset,0.00,Pipe PVC 10FT,4602503000002163805,T-463,,,,,Super A 1'',70.00,0.00,0.00,0.00,pcs,Head Office,,,,,,0.00,0.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,For PV Installation,,Cham,False
4602503000017856085,2025-09-17,4602503000009244225,Head Office,2025-09-19,PO-1537,,Issued,Purchase Trigger,false,205.000000,205.000000,MYR,1.000000000000,PO-Standard,,,,,,Inventory Asset,0.00,Female Adaptor PVC 1'',4602503000002163596,T-438,,,,,,35.00,0.00,0.00,0.00,pcs,Head Office,,,,,,0.00,0.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,For PV Installation,,Cham,False
4602503000017856085,2025-09-17,4602503000009244225,Head Office,2025-09-19,PO-1537,,Issued,Purchase Trigger,false,205.000000,205.000000,MYR,1.000000000000,PO-Standard,,,,,,Inventory Asset,0.00,"ELBOW PVC 1""",4602503000000619909,T-0151,,,,,,100.00,0.00,0.00,0.00,null,Head Office,,,,,,0.00,0.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,For PV Installation,,Cham,False
4602503000017856106,2025-09-17,4602503000009244225,Head Office,2025-09-19,PO-1538,,Issued,Purchase Trigger,false,10.000000,10.000000,MYR,1.000000000000,PO-Standard,,,,,,Inventory Asset,0.00,Combiner box 2 row 28 ways,4602503000000451530,DB-2R-28WAYS,,,,,,10.00,0.00,0.00,0.00,pcs,Head Office,,,,,,0.00,0.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,For PV Installation,,Cham,False
4602503000017856121,2025-09-17,4602503000009244225,Head Office,2025-09-19,PO-1539,,Issued,Purchase Trigger,false,300.000000,300.000000,MYR,1.000000000000,PO-Standard,,,,,,Finished Goods,0.00,Rail SLR-R02-Light 2600mm,4602503000010885279,SLR-2600mm,,,,,,300.00,0.00,0.00,0.00,pcs,Head Office,,,,,,0.00,0.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,For PV Installation,,Cham,False
4602503000017866691,2025-09-17,4602503000009244225,Head Office,2025-09-22,PO-1541,PT(PO-1538),Billed,Commando Plastic Marketing,false,10.000000,0.000000,MYR,1.000000000000,PO-Standard,PT(PO-1538),,,,,Inventory Asset,29.00,Combiner box 2 row 28 ways,4602503000000451530,DB-2R-28WAYS,,,,,,10.00,0.00,10.00,10.00,pcs,Head Office,,,,,,290.00,290.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,LC at Sight,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,For PV Installation,,Cham,False
4602503000017866973,2025-09-18,4602503000009244225,Head Office,2025-09-18,PO-1542,BC-1904,Billed,KENG GUAN SKYLIFT SDN. BHD.,false,1.000000,0.000000,MYR,1.000000000000,PO-Standard,BC-1904,,,,,Cost of Goods Sold,750.00,Skylift (27 M),4602503000000495212,T-427,,,,,"Vendor: Keng Guan
Destination: 7, JALAN REBUNG 11, BANDAR AMBANG BOTANIK KLANG, KLANG, 41200, SELANGOR
Skylift Type: 27M
Delivery Date: 18/09/2025
Full Day

Deal Number: BC-1904
Customer: Lim Thian Shien",1.00,0.00,0.00,1.00,Each,Head Office,,,,,,750.00,750.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,"50% after first stage, 100% after second stage",Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,PV installation,,Wei Xiang,False
4602503000017870179,2025-09-17,4602503000009244225,Head Office,,PO-1543,PT(PO-1540),Billed,Joo Ming Electrical Sdn Bhd,false,11.000000,0.000000,MYR,1.000000000000,PO-Standard,PT(PO-1540),,,,,Inventory Asset,300.00,Hydraulic Clamp 25mm2 - 95mm2,4602503000017843094,HC95MM2,,,,,,2.00,0.00,2.00,2.00,Unit,Head Office,,,,,,600.00,14590.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,Due on receipt,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,FOR SELCO + BATTERY INSTALLATION,,FATIN,False
4602503000017870179,2025-09-17,4602503000009244225,Head Office,,PO-1543,PT(PO-1540),Billed,Joo Ming Electrical Sdn Bhd,false,11.000000,0.000000,MYR,1.000000000000,PO-Standard,PT(PO-1540),,,,,Finished Goods,4400.00,DC Wire 50mm2 450/750V Copper,4602503000017843111,DCWIRE450/750V,,,,,"Red colour - For Battery Cable
1 Coil (100MTR)",1.00,0.00,1.00,1.00,Unit,Head Office,,,,,,4400.00,14590.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,Due on receipt,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,FOR SELCO + BATTERY INSTALLATION,,FATIN,False
4602503000017870179,2025-09-17,4602503000009244225,Head Office,,PO-1543,PT(PO-1540),Billed,Joo Ming Electrical Sdn Bhd,false,11.000000,0.000000,MYR,1.000000000000,PO-Standard,PT(PO-1540),,,,,Finished Goods,278.00,Circuit Breaker 30mA/63A 4P RCD Type A,4602503000017843230,30mA/63A 4P,,,,,,5.00,0.00,5.00,5.00,Unit,Head Office,,,,,,1390.00,14590.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,Due on receipt,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,FOR SELCO + BATTERY INSTALLATION,,FATIN,False
4602503000017870179,2025-09-17,4602503000009244225,Head Office,,PO-1543,PT(PO-1540),Billed,Joo Ming Electrical Sdn Bhd,false,11.000000,0.000000,MYR,1.000000000000,PO-Standard,PT(PO-1540),,,,,Finished Goods,4400.00,DC Wire 50mm2 450/750V Copper,4602503000017843111,DCWIRE450/750V,,,,,"Black colour - For Battery Cable
1 Coil (100MTR)",1.00,0.00,1.00,1.00,Unit,Head Office,,,,,,4400.00,14590.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,Due on receipt,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,FOR SELCO + BATTERY INSTALLATION,,FATIN,False
4602503000017870179,2025-09-17,4602503000009244225,Head Office,,PO-1543,PT(PO-1540),Billed,Joo Ming Electrical Sdn Bhd,false,11.000000,0.000000,MYR,1.000000000000,PO-Standard,PT(PO-1540),,,,,Finished Goods,1900.00,DC Wire 4AWG 600V 105deg Copper,4602503000017843128,DCWIRE600V,,,,,"Red Colour - For Battery Cable 
25MM
1 Coil (100MTR)",1.00,0.00,1.00,1.00,Unit,Head Office,,,,,,1900.00,14590.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,Due on receipt,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,FOR SELCO + BATTERY INSTALLATION,,FATIN,False
