Purchase Receive ID,Receive Number,Receive Date,Status,Vendor Name,PO Number,Bill Number,Item Name,SKU,Item Description,Item unit,Quantity Received,Line Item Location Name,Notes,CreatedTime,Last Modified Time,CF.Checked by,CF.PR Reference#
4602503000017793033,PR-00924,2025-09-08,received,"Solarspace Technology (XuZhou) Co., Ltd",PO-1232,1602,Solarspace 620W N-Topcon Bi Facial PV Module,SSA-66HD-620N,"Model: SSA-66HD-620W                            
Double glass silver frame PV module
TOPCON 620W
300mm cable length, MC4 compatible connector 2382x1134x30mm
Note: 36pc/pallet, 720 pieces/40HQ",pcs,40.000000,Head Office,,2025-09-08 10:46:49,2025-09-08 10:46:49,Wei Xiang Wong,20250716-01
4602503000017793140,PR-00926,2025-09-08,received,"Solarspace Technology (XuZhou) Co., Ltd",PO-1232,1602,Solarspace 620W N-Topcon Bi Facial PV Module,SSA-66HD-620N,"Model: SSA-66HD-620W                            
Double glass silver frame PV module
TOPCON 620W
300mm cable length, MC4 compatible connector 2382x1134x30mm
Note: 36pc/pallet, 720 pieces/40HQ",pcs,100.000000,Head Office,,2025-09-08 12:10:38,2025-09-08 12:10:38,Wei Xiang Wong,20250716-01
4602503000017794020,PR-00925,2025-09-08,received,"Solarspace Technology (XuZhou) Co., Ltd",PO-1232,1602,Solarspace 620W N-Topcon Bi Facial PV Module,SSA-66HD-620N,"Model: SSA-66HD-620W                            
Double glass silver frame PV module
TOPCON 620W
300mm cable length, MC4 compatible connector 2382x1134x30mm
Note: 36pc/pallet, 720 pieces/40HQ",pcs,160.000000,Head Office,,2025-09-08 11:27:18,2025-09-08 11:27:18,Wei Xiang Wong,20250716-01
4602503000017798564,PR-00930,2025-09-09,received,WATER CARE INDUSTRIES SDN BHD,PO-1455,1705,"MP400 - OD610MM, OC[EG, 1.5MM], IT[SS304, 2.0MM] (VFM, 3H)",COMP-008974,,Each,2.000000,Head Office,,2025-09-09 16:45:01,2025-09-09 16:45:01,Wei Xiang Wong,WHSE/OUT/02581
4602503000017798595,PR-00931,2025-09-08,received,WATER CARE INDUSTRIES SDN BHD,PO-1438,1705,MERU MP90 HCM WRAPPED PTV,COMP-007221,,null,2.000000,Head Office,,2025-09-09 16:52:17,2025-09-09 16:52:17,Wei Xiang Wong,WHSE/OUT/02573
4602503000017798595,PR-00931,2025-09-08,received,WATER CARE INDUSTRIES SDN BHD,PO-1438,1705,Meru MP200 HFM W/O Drain - 3kW Wrapped PTV,COMP-008581,,Each,1.000000,Head Office,,2025-09-09 16:52:17,2025-09-09 16:52:17,Wei Xiang Wong,WHSE/OUT/02573
4602503000017798595,PR-00931,2025-09-08,received,WATER CARE INDUSTRIES SDN BHD,PO-1438,1705,Meru MP75 HWM Wrapped PTV,COMP-007161,,Each,1.000000,Head Office,,2025-09-09 16:52:17,2025-09-09 16:52:17,Wei Xiang Wong,WHSE/OUT/02573
4602503000017798595,PR-00931,2025-09-08,received,WATER CARE INDUSTRIES SDN BHD,PO-1438,1705,MERU MP75 HCM WRAPPED PTV,COMP-007149,,Each,12.000000,Head Office,,2025-09-09 16:52:17,2025-09-09 16:52:17,Wei Xiang Wong,WHSE/OUT/02573
4602503000017798595,PR-00931,2025-09-08,received,WATER CARE INDUSTRIES SDN BHD,PO-1438,1705,Meru MP45 HWM Wrapped PTV,COMP-006429,,Each,1.000000,Head Office,,2025-09-09 16:52:17,2025-09-09 16:52:17,Wei Xiang Wong,WHSE/OUT/02573
4602503000017798595,PR-00931,2025-09-08,received,WATER CARE INDUSTRIES SDN BHD,PO-1438,1705,MERU MP45 HCM WRAPPED PTV,COMP-006407,,Each,8.000000,Head Office,,2025-09-09 16:52:17,2025-09-09 16:52:17,Wei Xiang Wong,WHSE/OUT/02573
4602503000017804066,PR-00929,2025-09-09,received,Pusaco Industrial Supplies Sdn Bhd,PO-1512,1919,"THREADED FEMALE ELBOW BRASS 3/4""",T-0122,,Each,50.000000,Head Office,,2025-09-09 15:08:31,2025-09-09 15:08:31,Wei Xiang Wong,PJ107808
4602503000017804176,PR-00933,2025-09-09,received,WATER CARE INDUSTRIES SDN BHD,PO-1437,1705,"SUMMER SOLAR WATER HEATER TANK, DIRECT 180L, GVAL",COMP-005645,,Unit,40.000000,Head Office,,2025-09-09 18:25:15,2025-09-09 18:25:15,Wei Xiang Wong,2562
4602503000017804176,PR-00933,2025-09-09,received,WATER CARE INDUSTRIES SDN BHD,PO-1437,1705,"Summer Solar Collector, CX BlACk, ZnAl",COMP-008035,,pcs,40.000000,Head Office,,2025-09-09 18:25:15,2025-09-09 18:25:15,Wei Xiang Wong,2562
4602503000017808001,PR-00932,2025-09-09,received,"Solarspace Technology (XuZhou) Co., Ltd",PO-1410,1602,Solarspace 620W N-Topcon Bi Facial PV Module,SSA-66HD-620N,"Model: SSA-66HD-620W                            
Double glass silver frame PV module
TOPCON 620W
300mm cable length, MC4 compatible connector 2382x1134x30mm
Note: 36pc/pallet, 720 pieces/40HQ",pcs,120.000000,Head Office,,2025-09-09 17:02:40,2025-09-09 17:02:40,Wei Xiang Wong,20250716-01
4602503000017819037,PR-00934,2025-09-10,received,WATER CARE INDUSTRIES SDN BHD,PO-1454,1705,Summer 60E HCM Carton CEV,COMP-006537,,Each,8.000000,Head Office,,2025-09-10 16:26:51,2025-09-10 16:26:51,Wei Xiang Wong,WHSE/OUT/02576
4602503000017822018,PR-00935,2025-09-11,received,"Solarspace Technology (XuZhou) Co., Ltd",PO-1410,1602,Solarspace 620W N-Topcon Bi Facial PV Module,SSA-66HD-620N,"Model: SSA-66HD-620W                            
Double glass silver frame PV module
TOPCON 620W
300mm cable length, MC4 compatible connector 2382x1134x30mm
Note: 36pc/pallet, 720 pieces/40HQ",pcs,100.000000,Head Office,,2025-09-11 10:07:14,2025-09-11 10:07:14,Wei Xiang Wong,20250716-01
4602503000017823001,PR-00936,2025-09-11,received,"Solarspace Technology (XuZhou) Co., Ltd",PO-1410,1602,Solarspace 620W N-Topcon Bi Facial PV Module,SSA-66HD-620N,"Model: SSA-66HD-620W                            
Double glass silver frame PV module
TOPCON 620W
300mm cable length, MC4 compatible connector 2382x1134x30mm
Note: 36pc/pallet, 720 pieces/40HQ",pcs,250.000000,Head Office,,2025-09-11 11:18:04,2025-09-11 11:18:04,Wei Xiang Wong,20250716-01
4602503000017828001,PR-00937,2025-09-11,received,"Solarspace Technology (XuZhou) Co., Ltd",PO-1410,1602,Solarspace 620W N-Topcon Bi Facial PV Module,SSA-66HD-620N,"Model: SSA-66HD-620W                            
Double glass silver frame PV module
TOPCON 620W
300mm cable length, MC4 compatible connector 2382x1134x30mm
Note: 36pc/pallet, 720 pieces/40HQ",pcs,150.000000,Head Office,,2025-09-11 11:50:58,2025-09-11 11:50:58,Wei Xiang Wong,20250716-01
4602503000017828328,PR-00939,2025-09-11,received,"Solarspace Technology (XuZhou) Co., Ltd",PO-1410,1602,Solarspace 620W N-Topcon Bi Facial PV Module,SSA-66HD-620N,"Model: SSA-66HD-620W                            
Double glass silver frame PV module
TOPCON 620W
300mm cable length, MC4 compatible connector 2382x1134x30mm
Note: 36pc/pallet, 720 pieces/40HQ",pcs,1.000000,Head Office,,2025-09-11 12:23:10,2025-09-11 12:23:10,Wei Xiang Wong,20250716-01
4602503000017832001,PR-00938,2025-09-11,received,"Solarspace Technology (XuZhou) Co., Ltd",PO-1410,1602,Solarspace 620W N-Topcon Bi Facial PV Module,SSA-66HD-620N,"Model: SSA-66HD-620W                            
Double glass silver frame PV module
TOPCON 620W
300mm cable length, MC4 compatible connector 2382x1134x30mm
Note: 36pc/pallet, 720 pieces/40HQ",pcs,99.000000,Head Office,,2025-09-11 12:07:37,2025-09-11 12:07:37,Wei Xiang Wong,20250716-01
4602503000017845001,PR-00940,2025-09-11,received,Xian Yik Hardware Sdn Bhd,PO-1521,1884,Colour Spray,COLOUR SPRAY,Colour: Red,Unit,5.000000,Head Office,,2025-09-12 10:24:03,2025-09-12 10:24:03,Wei Xiang Wong,SG25-I21830
4602503000017845071,PR-00941,2025-09-11,received,Tokosu Engineering Hardware Trading,PO-1522,1840,TOOLS BAG,T-421,"Heavy Duty
Size: 24 inch",Each,5.000000,Head Office,,2025-09-12 10:24:56,2025-09-12 10:24:56,Wei Xiang Wong,151983
4602503000017845268,PR-00942,2025-09-12,received,Standard Bolts & Nuts (Sg Buloh) Sdn Bhd,PO-1495,1917,DS-HO 516 #10 x 5/8,M4.8x16,"#10 x 5/8"" Hex SDS (HO)(Z/P)(M4.8 x 16)",pcs,1000.000000,Head Office,,2025-09-12 14:26:13,2025-09-12 14:26:13,Wei Xiang Wong,DO-2509/0325
4602503000017859420,PR-00943,2025-09-12,received,WATER CARE INDUSTRIES SDN BHD,PO-1525,1705,"SUMMER SOLAR COLLECTOR, TITANIUM, HALF CARTON",COMP-008045,,Each,3.000000,Head Office,,2025-09-17 14:45:32,2025-09-17 14:45:32,Wei Xiang Wong,2604
4602503000017859522,PR-00944,2025-09-12,received,WATER CARE INDUSTRIES SDN BHD,PO-1513,1944,"SUMMER SOLAR WATER HEATER TANK, 300L, GVAL",COMP-005659,,pcs,8.000000,Head Office,,2025-09-17 14:49:04,2025-09-17 14:49:04,Wei Xiang Wong,2599
4602503000017859522,PR-00944,2025-09-12,received,WATER CARE INDUSTRIES SDN BHD,PO-1513,1944,"Summer Solar Collector, CX BlACk, ZnAl",COMP-008035,,pcs,2.000000,Head Office,,2025-09-17 14:49:04,2025-09-17 14:49:04,Wei Xiang Wong,2599
4602503000017859522,PR-00944,2025-09-12,received,WATER CARE INDUSTRIES SDN BHD,PO-1513,1944,"PART KIT, 300L, DIRECT, CARTON",COMP-005628,,Each,8.000000,Head Office,,2025-09-17 14:49:04,2025-09-17 14:49:04,Wei Xiang Wong,2599
4602503000017859585,PR-00945,2025-09-10,received,WATER CARE INDUSTRIES SDN BHD,PO-1485,1705,"PART KIT, 300L, DIRECT, CARTON",COMP-005628,,Each,15.000000,Head Office,,2025-09-17 14:49:47,2025-09-17 14:49:47,Wei Xiang Wong,2585
4602503000017859655,PR-00946,2025-09-11,received,WATER CARE INDUSTRIES SDN BHD,PO-1514,1944,"CARTON SUMMER, 300L / 66G, T515MM X W515MM X L2330MM",PKG-000017,,Each,2.000000,Head Office,,2025-09-17 14:50:45,2025-09-17 14:50:45,Wei Xiang Wong,2600
4602503000017859655,PR-00946,2025-09-11,received,WATER CARE INDUSTRIES SDN BHD,PO-1514,1944,"CARTON COLLECTOR, T85MM X W255MM X L1015MM",PKG-000013,,Each,4.000000,Head Office,,2025-09-17 14:50:45,2025-09-17 14:50:45,Wei Xiang Wong,2600
4602503000017859793,PR-00947,2025-09-11,received,WATER CARE INDUSTRIES SDN BHD,PO-1518,1944,"CARTON SUMMER, 300L / 66G, T515MM X W515MM X L2330MM",PKG-000017,,Each,10.000000,Head Office,,2025-09-17 15:01:37,2025-09-17 15:03:06,Wei Xiang Wong,2602
4602503000017859793,PR-00947,2025-09-11,received,WATER CARE INDUSTRIES SDN BHD,PO-1518,1944,"CARTON COLLECTOR, T85MM X W255MM X L1015MM",PKG-000013,,Each,40.000000,Head Office,,2025-09-17 15:01:37,2025-09-17 15:03:06,Wei Xiang Wong,2602
4602503000017859876,PR-00948,2025-09-12,received,WATER CARE INDUSTRIES SDN BHD,PO-1447,1705,MERU MP25 HCM WRAPPED CEV,COMP-006178,,Each,3.000000,Head Office,,2025-09-17 15:05:35,2025-09-17 15:05:35,Wei Xiang Wong,2575
4602503000017859876,PR-00948,2025-09-12,received,WATER CARE INDUSTRIES SDN BHD,PO-1447,1705,MERU MP90 HWM-R - 9KW WRAPED BASIC,COMP-007433,,null,1.000000,Head Office,,2025-09-17 15:05:35,2025-09-17 15:05:35,Wei Xiang Wong,2575
4602503000017859876,PR-00948,2025-09-12,received,WATER CARE INDUSTRIES SDN BHD,PO-1447,1705,MERU MP90 HWM-L 9KW WRAPED BASIC,COMP-007545,,null,1.000000,Head Office,,2025-09-17 15:05:35,2025-09-17 15:05:35,Wei Xiang Wong,2575
4602503000017870005,PR-00949,2025-09-17,received,"Hoymiles Import and Export Trading Co., Ltd.",PO-1255,1255,HOYMILES HYBRID INVERTER 10KW 3-PHASE 4 MPPT,HIT-10L-G3,,unit,6.000000,Head Office,,2025-09-17 18:02:58,2025-09-17 18:02:58,Wei Xiang Wong,PIHM250709102
4602503000017870005,PR-00949,2025-09-17,received,"Hoymiles Import and Export Trading Co., Ltd.",PO-1255,1255,HOYMILES HYBRID INVERTER 8KW 3-PHASE 3 MPPT,HIT-8L-G3,,unit,2.000000,Head Office,,2025-09-17 18:02:58,2025-09-17 18:02:58,Wei Xiang Wong,PIHM250709102
4602503000017870005,PR-00949,2025-09-17,received,"Hoymiles Import and Export Trading Co., Ltd.",PO-1255,1255,HOYMILES HYBRID INVERTER 12KW 3-PHASE 4 MPPT,HIT-12L-G3,,unit,6.000000,Head Office,,2025-09-17 18:02:58,2025-09-17 18:02:58,Wei Xiang Wong,PIHM250709102
4602503000017870005,PR-00949,2025-09-17,received,"Hoymiles Import and Export Trading Co., Ltd.",PO-1255,1255,HOYMILES SOLAR PV LV BATTERY 5KWH,LB-5D-G2,,unit,20.000000,Head Office,,2025-09-17 18:02:58,2025-09-17 18:02:58,Wei Xiang Wong,PIHM250709102
4602503000017870005,PR-00949,2025-09-17,received,"Hoymiles Import and Export Trading Co., Ltd.",PO-1255,1255,HOYMILES SOLAR PV LV BATTERY 16KWH,LB-16D-G2,,unit,20.000000,Head Office,,2025-09-17 18:02:58,2025-09-17 18:02:58,Wei Xiang Wong,PIHM250709102
4602503000017877081,PR-00950,2025-09-18,received,Helukabel Malaysia Sdn Bhd,PO-1529,337,DC CABLE - Fireproof 1C x 4mm^2 (1000 meters / Drum) Black,T-453,"HELUKABEL SOLARFLEX-X H1Z2Z2-K 1 X 4 MM2 PV WIRE,EN50618 IEC62930
(BLACK)",M,2000.000000,Head Office,,2025-09-18 14:52:00,2025-09-18 14:52:00,Wei Xiang Wong,HM-DO-25090448
4602503000017919121,PR-00951,2025-09-19,received,Commando Plastic Marketing,PO-1541,084,Combiner box 2 row 28 ways,DB-2R-28WAYS,,pcs,10.000000,Head Office,,2025-09-19 12:36:21,2025-09-19 12:36:21,Wei Xiang Wong,IV-08313
4602503000017919180,PR-00952,2025-09-19,received,WATER CARE INDUSTRIES SDN BHD,PO-1036,342,"SUMMER SOLAR WATER HEATER TANK, 300L, GVAL",COMP-005659,,pcs,15.000000,Head Office,,2025-09-19 15:53:44,2025-09-19 15:53:44,Wei Xiang Wong,2423
4602503000017919180,PR-00952,2025-09-19,received,WATER CARE INDUSTRIES SDN BHD,PO-1036,342,"Summer Solar Collector, CX BlACk, ZnAl",COMP-008035,,pcs,44.000000,Head Office,,2025-09-19 15:53:44,2025-09-19 15:53:44,Wei Xiang Wong,2423
4602503000017955085,PR-00953,2025-09-23,received,Joo Ming Electrical Sdn Bhd,PO-1543,1494,Hydraulic Clamp 25mm2 - 95mm2,HC95MM2,,Unit,2.000000,Head Office,,2025-09-22 08:38:02,2025-09-23 16:39:54,Wei Xiang Wong,107873 & 107938
4602503000017955085,PR-00953,2025-09-23,received,Joo Ming Electrical Sdn Bhd,PO-1543,1494,DC Wire 50mm2 450/750V Copper,DCWIRE450/750V,"Red colour - For Battery Cable
1 Coil (100MTR)",Unit,1.000000,Head Office,,2025-09-22 08:38:02,2025-09-23 16:39:54,Wei Xiang Wong,107873 & 107938
4602503000017955085,PR-00953,2025-09-23,received,Joo Ming Electrical Sdn Bhd,PO-1543,1494,DC Wire 50mm2 450/750V Copper,DCWIRE450/750V,"Black colour - For Battery Cable
1 Coil (100MTR)",Unit,1.000000,Head Office,,2025-09-22 08:38:02,2025-09-23 16:39:54,Wei Xiang Wong,107873 & 107938
4602503000017955085,PR-00953,2025-09-23,received,Joo Ming Electrical Sdn Bhd,PO-1543,1494,DC Wire 4AWG 600V 105deg Copper,DCWIRE600V,"Red Colour - For Battery Cable 
25MM
1 Coil (100MTR)",Unit,1.000000,Head Office,,2025-09-22 08:38:02,2025-09-23 16:39:54,Wei Xiang Wong,107873 & 107938
4602503000017955085,PR-00953,2025-09-23,received,Joo Ming Electrical Sdn Bhd,PO-1543,1494,DC Wire 4AWG 600V 105deg Copper,DCWIRE600V,"Black Colour - For Battery Cable 
25MM
1 Coil (100MTR)",Unit,1.000000,Head Office,,2025-09-22 08:38:02,2025-09-23 16:39:54,Wei Xiang Wong,107873 & 107938
4602503000017955085,PR-00953,2025-09-23,received,Joo Ming Electrical Sdn Bhd,PO-1543,1494,Circuit Breaker 30mA/63A 4P RCD Type A,30mA/63A 4P,,Unit,5.000000,Head Office,,2025-09-22 08:38:02,2025-09-23 16:39:54,Wei Xiang Wong,107873 & 107938
4602503000017955144,PR-00954,2025-09-22,received,Joo Ming Electrical Sdn Bhd,PO-1547,1494,RJ45 Connector,RJ45 Connector,Cat 6 Head,Unit,20.000000,Head Office,,2025-09-22 08:38:20,2025-09-22 08:38:20,Wei Xiang Wong,107863
4602503000017955144,PR-00954,2025-09-22,received,Joo Ming Electrical Sdn Bhd,PO-1547,,RS485 COMMUNICATION CABLE,RS485,"24AWG (5 INPUT)
Cat 6 Cable",meter,100.000000,Head Office,,2025-09-22 08:38:20,2025-09-22 08:38:20,Wei Xiang Wong,107863
4602503000017955209,PR-00956,2025-09-22,received,Xian Yik Hardware Sdn Bhd,PO-1533,1884,Self tapping screw 1'5 inch,T-460,"4mmx38

1pack 1000pcs",Each,1.000000,Head Office,,2025-09-22 13:36:44,2025-09-22 13:36:44,Wei Xiang Wong,SG25-I22376
4602503000017955236,PR-00957,2025-09-22,received,Winstar Solar Sdn Bhd,PO-1545,1940,Rail SLR-R02-Light 2600mm,SLR-2600mm,,pcs,300.000000,Head Office,,2025-09-22 13:37:16,2025-09-22 13:37:16,Wei Xiang Wong,DO-003537
4602503000017955263,PR-00958,2025-09-19,received,WATER CARE INDUSTRIES SDN BHD,PO-1516,1944,"PART KIT, 300L, DIRECT, CARTON",COMP-005628,,Each,10.000000,Head Office,,2025-09-22 13:43:08,2025-09-22 13:43:08,Wei Xiang Wong,2601
4602503000017955290,PR-00959,2025-09-17,received,WATER CARE INDUSTRIES SDN BHD,PO-1526,1944,"CARTON SUMMER, 300L / 66G, T515MM X W515MM X L2330MM",PKG-000017,,Each,7.000000,Head Office,,2025-09-22 13:43:42,2025-09-22 13:43:42,Wei Xiang Wong,2605
4602503000017955290,PR-00959,2025-09-17,received,WATER CARE INDUSTRIES SDN BHD,PO-1526,1944,"CARTON COLLECTOR, T85MM X W255MM X L1015MM",PKG-000013,,Each,28.000000,Head Office,,2025-09-22 13:43:42,2025-09-22 13:43:42,Wei Xiang Wong,2605
4602503000017958029,PR-00955,2025-09-22,received,WATER CARE INDUSTRIES SDN BHD,PO-1544,1944,"EXPANSION VALVE - 700KPA X 1/2"", BSP (with lever)",PART-000042,,null,20.000000,Head Office,,2025-09-22 11:10:15,2025-09-22 11:10:15,Wei Xiang Wong,WHSE/OUT/02614
4602503000017984348,PR-00961,2025-09-24,received,Joo Ming Electrical Sdn Bhd,PO-1478,1494,"PVC CASING 2"" x 2"" x 6 FT",T-478,,pcs,50.000000,Head Office,,2025-09-24 14:13:29,2025-09-24 14:13:29,Wei Xiang Wong,107966
4602503000017984375,PR-00962,2025-09-24,received,Joo Ming Electrical Sdn Bhd,PO-1494,1494,"ELBOW PVC 1""",T-0151,,null,20.000000,Head Office,,2025-09-24 14:15:46,2025-09-24 14:15:46,Wei Xiang Wong,107967
4602503000017985010,PR-00960,2025-09-24,received,Joo Ming Electrical Sdn Bhd,PO-1546,1494,AC/DC Clamp meter UT219PV,UT219PV,,,1.000000,Head Office,,2025-09-24 08:56:33,2025-09-24 08:56:33,Yee Xiang Tan,1546
4602503000018021160,PR-00963,2025-09-25,received,WATER CARE INDUSTRIES SDN BHD,PO-1291,1705,"SUMMER SOLAR WATER HEATER TANK, 300L, GVAL",COMP-005659,,pcs,30.000000,Head Office,,2025-09-25 09:45:17,2025-09-25 09:45:17,Wei Xiang Wong,WHSE/OUT/02515
4602503000018021160,PR-00963,2025-09-25,received,WATER CARE INDUSTRIES SDN BHD,PO-1291,1705,"PART KIT, 300L, DIRECT, NO CARTON",COMP-005629,,pcs,30.000000,Head Office,,2025-09-25 09:45:17,2025-09-25 09:45:17,Wei Xiang Wong,WHSE/OUT/02515
4602503000018046018,PR-00964,2025-09-25,received,WATER CARE INDUSTRIES SDN BHD,PO-1036,342,"SUMMER SOLAR WATER HEATER TANK, 300L, GVAL",COMP-005659,,pcs,7.000000,Head Office,,2025-09-25 16:39:53,2025-09-25 16:39:53,Wei Xiang Wong,2423-1
4602503000018046018,PR-00964,2025-09-25,received,WATER CARE INDUSTRIES SDN BHD,PO-1036,342,"PART KIT, 300L, DIRECT, NO CARTON",COMP-005629,,pcs,22.000000,Head Office,,2025-09-25 16:39:53,2025-09-25 16:39:53,Wei Xiang Wong,2423-1
4602503000018046104,PR-00967,2025-09-26,received,Syarikat Emerald Electrical Sdn Bhd,PO-1550,1564,Pipe PVC 10FT,T-463,Super A 1'',pcs,70.000000,Head Office,,2025-09-26 11:01:48,2025-09-26 11:01:48,Wei Xiang Wong,E2509/0242
4602503000018046104,PR-00967,2025-09-26,received,Syarikat Emerald Electrical Sdn Bhd,PO-1550,1564,Female Adaptor PVC 1'',T-438,,pcs,35.000000,Head Office,,2025-09-26 11:01:48,2025-09-26 11:01:48,Wei Xiang Wong,E2509/0242
4602503000018046104,PR-00967,2025-09-26,received,Syarikat Emerald Electrical Sdn Bhd,PO-1550,1564,"ELBOW PVC 1""",T-0151,,null,100.000000,Head Office,,2025-09-26 11:01:48,2025-09-26 11:01:48,Wei Xiang Wong,E2509/0242
4602503000018046147,PR-00968,2025-09-26,received,Syarikat Emerald Electrical Sdn Bhd,PO-1564,1564,Female Adaptor PVC 1'',T-438,,pcs,50.000000,Head Office,,2025-09-26 11:02:23,2025-09-26 11:02:23,Wei Xiang Wong,E2509/0255
4602503000018050045,PR-00965,2025-09-26,received,WATER CARE INDUSTRIES SDN BHD,PO-1551,1944,MERU MP25 HCM WRAPPED CEV,COMP-006178,,Each,2.000000,Head Office,,2025-09-26 09:54:14,2025-09-26 09:54:14,Wei Xiang Wong,WHSE/OUT/02616
4602503000018050259,PR-00966,2025-09-24,received,"TAIZHOU TENTCOOL TRADE CO., LTD",PO-1465,1465,GMCC Rotary R410a 220V50Hz,PA 145G1C - 4FT1,,null,5.000000,Head Office,,2025-09-26 10:37:09,2025-09-26 10:37:09,Wei Xiang Wong,Invoice:250825002
4602503000018065001,PR-00969,2025-09-26,received,Water Hippos Sdn Bhd,PO-1535,1535,MERU MP55 HWM CEV,COMP-006486,Serial No. 1182376,null,1.000000,Head Office,,2025-09-26 12:54:54,2025-09-26 12:54:54,Wei Xiang Wong,DR13880
4602503000018065001,PR-00969,2025-09-26,received,Water Hippos Sdn Bhd,PO-1535,1535,"CARTON MERU, 55L/12G, T480MM X W480MM X L710MM",PKG-000023,,Each,1.000000,Head Office,,2025-09-26 12:54:54,2025-09-26 12:54:54,Wei Xiang Wong,DR13880
4602503000018065132,PR-00970,2025-09-18,received,WATER CARE INDUSTRIES SDN BHD,PO-1505,1944,"CARTON MERU, 55L/12G, T480MM X W480MM X L710MM",PKG-000023,"Help to pack MP55 x 1 unit (HWM)
Serial no. 1182376",Each,1.000000,Head Office,,2025-09-26 13:59:52,2025-09-26 13:59:52,Wei Xiang Wong,WHSE/OUT/02612
4602503000018065259,PR-00971,2025-09-26,received,Chojin (M) Sdn Bhd,PO-1563,691,Silicon - Non Alcohol & Acid(Black) (792N; Allyseal),T-0255,,pcs,200.000000,Head Office,,2025-09-26 15:25:11,2025-09-26 15:25:11,Wei Xiang Wong,DO 0043006
4602503000018083388,PR-00972,2025-09-29,received,WATER CARE INDUSTRIES SDN BHD,PO-1445,1705,MERU MP136 HWM - 3 X 3KW S316  T2MM WRAPPED PTV,COMP-006075,,Unit,42.000000,Head Office,,2025-09-29 14:11:08,2025-09-29 14:11:08,Wei Xiang Wong,WHSE/OUT/02572
4602503000018104035,PR-00973,2025-09-30,received,WATER CARE INDUSTRIES SDN BHD,PO-1554,1944,WCI FACTORY CUSTOM SERVICE,IHSV-000002,"Labour work to wrap and pack in Pallet for item below
1) 1 complete set of 300CX System
    - Tank serial no. 1183506
    - Panel serial nos. C2109455 & C2109460
    - Parts Kit

2) 1 no of 300CX Tank Only
     - Serial No. 1183503",Each,2.000000,Head Office,,2025-09-30 15:57:50,2025-09-30 15:57:50,Wei Xiang Wong,WHSE/OUT/02617
4602503000018104035,PR-00973,2025-09-30,received,WATER CARE INDUSTRIES SDN BHD,PO-1554,1944,"CARTON COLLECTOR, T85MM X W1027MM X L1940MM",PKG-000010,Full Carton for the above 2 CX Panel,Each,4.000000,Head Office,,2025-09-30 15:57:50,2025-09-30 15:57:50,Wei Xiang Wong,WHSE/OUT/02617
4602503000018104035,PR-00973,2025-09-30,received,WATER CARE INDUSTRIES SDN BHD,PO-1554,1944,POLYSTYRENE FOAM – T6MM X W1004MM X L1913MM,PKG-000024,For the above Panel,Unit,2.000000,Head Office,,2025-09-30 15:57:50,2025-09-30 15:57:50,Wei Xiang Wong,WHSE/OUT/02617
4602503000018118416,PR-00985,2025-10-01,received,WATER CARE INDUSTRIES SDN BHD,PO-1561,1944,"Pressure TeMPerature Valve 700KPA, 1/2""",PART-000050,,Each,30.000000,Head Office,,2025-10-02 08:01:03,2025-10-02 08:01:03,Wei Xiang Wong,WHSE/OUT/02624
4602503000018121626,PR-00975,2025-10-01,received,WATER CARE INDUSTRIES SDN BHD,PO-1446,1705,WCI FACTORY CUSTOM SERVICE,IHSV-000002,"Dented Solar Collector to repair
Serial No. C2112014 

",Each,1.000000,Head Office,,2025-10-01 12:21:19,2025-10-01 12:21:19,Wei Xiang Wong,S02122
4602503000018121626,PR-00975,2025-10-01,received,WATER CARE INDUSTRIES SDN BHD,PO-1446,1705,WCI FACTORY CUSTOM SERVICE,IHSV-000002,"To repair rusty tank 
- MP34 (HCM) - Serial No. 1180559",Each,1.000000,Head Office,,2025-10-01 12:21:19,2025-10-01 12:21:19,Wei Xiang Wong,S02122
4602503000018123149,PR-00986,2025-10-02,received,WATER CARE INDUSTRIES SDN BHD,PO-1573,1944,"PRESSURE GAUGE – HIGH, 2-1/2"" DIAL MR-305",PART-000116,,pcs,1.000000,Head Office,,2025-10-03 09:28:16,2025-10-03 09:28:16,Wei Xiang Wong,WHSE/OUT/02619
4602503000018123149,PR-00986,2025-10-02,received,WATER CARE INDUSTRIES SDN BHD,PO-1573,1944,"PRESSURE GAUGE – LOW, 2-1/2"" DIAL MR-205",PART-000117,,Unit,1.000000,Head Office,,2025-10-03 09:28:16,2025-10-03 09:28:16,Wei Xiang Wong,WHSE/OUT/02619
4602503000018123184,PR-00987,2025-10-02,received,WATER CARE INDUSTRIES SDN BHD,PO-1568,1944,WCI FACTORY CUSTOM SERVICE,IHSV-000002,To Reclamp 14 pcs long arm,Each,1.000000,Head Office,,2025-10-03 09:29:27,2025-10-03 09:29:27,Wei Xiang Wong,S02136
4602503000018129041,PR-00974,2025-10-01,received,WATER CARE INDUSTRIES SDN BHD,PO-1343,1705,"SUMMER SOLAR WATER HEATER TANK, DIRECT 180L, GVAL",COMP-005645,,Unit,42.000000,Head Office,,2025-10-01 11:41:11,2025-10-01 11:41:11,Wei Xiang Wong,2532
4602503000018129041,PR-00974,2025-10-01,received,WATER CARE INDUSTRIES SDN BHD,PO-1343,1705,"Summer Solar Collector, CX BlACk, ZnAl",COMP-008035,,pcs,42.000000,Head Office,,2025-10-01 11:41:11,2025-10-01 11:41:11,Wei Xiang Wong,2532
